# x	y	u	v	s2n	mask
671.5000	231.5000	 -0.3124	  0.0331	     nan	  0.0000
674.5000	231.5000	 -0.2770	  0.1138	     nan	  0.0000
677.5000	231.5000	 -0.4804	  0.0161	     nan	  0.0000
680.5000	231.5000	 -0.6587	 -0.1983	     nan	  0.0000
683.5000	231.5000	 -0.7491	 -0.4763	     nan	  0.0000
686.5000	231.5000	 -0.7386	 -0.7130	     nan	  0.0000
689.5000	231.5000	 -0.7255	 -0.3874	     nan	  0.0000
692.5000	231.5000	 -0.7836	 -0.1424	     nan	  0.0000
695.5000	231.5000	 -0.7394	 -0.0574	     nan	  0.0000
698.5000	231.5000	 -0.6556	 -0.0490	     nan	  0.0000
701.5000	231.5000	 -0.4884	 -0.1229	     nan	  0.0000
704.5000	231.5000	 -0.3074	 -0.0470	     nan	  0.0000
707.5000	231.5000	 -0.3795	 -0.0096	     nan	  0.0000
710.5000	231.5000	 -0.5919	  0.0007	     nan	  0.0000
713.5000	231.5000	 -0.9365	 -0.0052	     nan	  0.0000
716.5000	231.5000	 -1.6238	  0.0018	     nan	  0.0000
719.5000	231.5000	 -1.9547	  0.0926	     nan	  0.0000
722.5000	231.5000	 -2.2170	  0.0037	     nan	  0.0000
725.5000	231.5000	 -2.4612	 -0.2251	     nan	  0.0000
728.5000	231.5000	 -2.6886	  0.0926	     nan	  0.0000
731.5000	231.5000	 -2.7238	  0.2511	     nan	  0.0000
734.5000	231.5000	 -2.5439	  0.2537	     nan	  0.0000
737.5000	231.5000	 -2.6475	  0.2977	     nan	  0.0000
740.5000	231.5000	 -2.3649	 -0.2009	     nan	  0.0000
743.5000	231.5000	 -2.3381	 -0.2425	     nan	  0.0000
746.5000	231.5000	 -2.7048	  0.4110	     nan	  0.0000
749.5000	231.5000	 -2.9229	  0.5343	     nan	  0.0000
752.5000	231.5000	 -2.9302	  0.1967	     nan	  0.0000
755.5000	231.5000	 -2.6961	 -0.5586	     nan	  0.0000
758.5000	231.5000	 -2.6106	 -0.7348	     nan	  0.0000
761.5000	231.5000	 -2.5625	 -0.4811	     nan	  0.0000
764.5000	231.5000	 -2.4312	 -0.2543	     nan	  0.0000
767.5000	231.5000	 -2.2832	 -0.1178	     nan	  0.0000
770.5000	231.5000	 -2.1690	 -0.1074	     nan	  0.0000
773.5000	231.5000	 -2.0986	 -0.5836	     nan	  0.0000
776.5000	231.5000	 -2.0497	 -1.2542	     nan	  0.0000
779.5000	231.5000	 -2.6736	 -1.1842	     nan	  0.0000
782.5000	231.5000	 -2.7893	 -0.3955	     nan	  0.0000
785.5000	231.5000	 -2.6085	 -0.0380	     nan	  0.0000
788.5000	231.5000	 -2.7583	  0.0569	     nan	  0.0000
791.5000	231.5000	 -2.6253	 -0.3708	     nan	  0.0000
794.5000	231.5000	 -2.5748	 -0.7971	     nan	  0.0000
797.5000	231.5000	 -2.4703	 -0.1827	     nan	  0.0000
800.5000	231.5000	 -1.9564	  0.3185	     nan	  0.0000
803.5000	231.5000	 -1.6796	  0.4597	     nan	  0.0000
806.5000	231.5000	 -1.8548	  0.1432	     nan	  0.0000
809.5000	231.5000	 -1.9728	  0.1633	     nan	  0.0000
812.5000	231.5000	 -1.9546	  0.4547	     nan	  0.0000
815.5000	231.5000	 -1.9146	  0.5789	     nan	  0.0000
818.5000	231.5000	 -1.8625	  0.5547	     nan	  0.0000
821.5000	231.5000	 -1.8770	  0.4010	     nan	  0.0000
824.5000	231.5000	 -1.9251	  0.4293	     nan	  0.0000
827.5000	231.5000	 -2.0212	  0.6152	     nan	  0.0000
830.5000	231.5000	 -1.8777	  0.3826	     nan	  0.0000
833.5000	231.5000	 -1.8157	  0.1898	     nan	  0.0000
836.5000	231.5000	 -1.8505	  0.0806	     nan	  0.0000
839.5000	231.5000	 -1.7643	  0.0746	     nan	  0.0000
842.5000	231.5000	 -1.6899	  0.1658	     nan	  0.0000
845.5000	231.5000	 -1.7540	  0.3138	     nan	  0.0000
848.5000	231.5000	 -1.7852	  0.3631	     nan	  0.0000
851.5000	231.5000	 -1.8314	  0.3886	     nan	  0.0000
854.5000	231.5000	 -1.8782	  0.3494	     nan	  0.0000
857.5000	231.5000	 -1.8471	  0.2179	     nan	  0.0000
860.5000	231.5000	 -1.7492	  0.0541	     nan	  0.0000
863.5000	231.5000	 -1.7373	  0.0496	     nan	  0.0000
866.5000	231.5000	 -1.7700	  0.1206	     nan	  0.0000
869.5000	231.5000	 -1.8211	  0.1461	     nan	  0.0000
872.5000	231.5000	 -1.8448	  0.1333	     nan	  0.0000
875.5000	231.5000	 -1.7987	  0.1091	     nan	  0.0000
878.5000	231.5000	 -1.8348	  0.0872	     nan	  0.0000
881.5000	231.5000	 -1.8803	  0.0651	     nan	  0.0000
884.5000	231.5000	 -1.9315	  0.0701	     nan	  0.0000
887.5000	231.5000	 -1.9284	  0.0805	     nan	  0.0000
890.5000	231.5000	 -1.8543	  0.0877	     nan	  0.0000
893.5000	231.5000	 -1.8267	  0.1107	     nan	  0.0000
896.5000	231.5000	 -1.8116	  0.2301	     nan	  0.0000
899.5000	231.5000	 -1.8678	  0.4948	     nan	  0.0000
902.5000	231.5000	 -1.8580	  0.2831	     nan	  0.0000
905.5000	231.5000	 -1.8771	  0.1009	     nan	  0.0000
908.5000	231.5000	 -1.9027	  0.0003	     nan	  0.0000
911.5000	231.5000	 -1.9441	 -0.0702	     nan	  0.0000
914.5000	231.5000	 -1.9531	  0.0503	     nan	  0.0000
917.5000	231.5000	 -1.9382	  0.1022	     nan	  0.0000
920.5000	231.5000	 -1.9740	  0.0943	     nan	  0.0000
923.5000	231.5000	 -1.9692	  0.0411	     nan	  0.0000
926.5000	231.5000	 -1.9595	  0.0290	     nan	  0.0000
929.5000	231.5000	 -1.9422	  0.0504	     nan	  0.0000
932.5000	231.5000	 -1.9796	  0.0306	     nan	  0.0000
935.5000	231.5000	 -1.9727	  0.0362	     nan	  0.0000
938.5000	231.5000	 -1.9811	  0.0709	     nan	  0.0000
941.5000	231.5000	 -2.0236	  0.1454	     nan	  0.0000
944.5000	231.5000	 -2.0018	  0.1041	     nan	  0.0000
947.5000	231.5000	 -1.9386	  0.0630	     nan	  0.0000
950.5000	231.5000	 -1.9342	  0.0353	     nan	  0.0000
953.5000	231.5000	 -2.0043	 -0.0108	     nan	  0.0000
956.5000	231.5000	 -2.0079	 -0.0075	     nan	  0.0000
959.5000	231.5000	 -1.9664	  0.0923	     nan	  0.0000
962.5000	231.5000	 -1.9071	  0.0694	     nan	  0.0000
965.5000	231.5000	 -1.9194	 -0.0068	     nan	  0.0000
968.5000	231.5000	 -1.9681	 -0.0750	     nan	  0.0000
971.5000	231.5000	 -2.0300	 -0.0716	     nan	  0.0000
974.5000	231.5000	 -2.0089	 -0.0383	     nan	  0.0000
977.5000	231.5000	 -1.9027	 -0.0020	     nan	  0.0000
980.5000	231.5000	 -1.9271	  0.0624	     nan	  0.0000
983.5000	231.5000	 -1.9945	  0.0546	     nan	  0.0000
986.5000	231.5000	 -1.9582	  0.1004	     nan	  0.0000
989.5000	231.5000	 -1.9235	  0.1112	     nan	  0.0000
992.5000	231.5000	 -1.9287	  0.0189	     nan	  0.0000
995.5000	231.5000	 -1.9851	 -0.0089	     nan	  0.0000
998.5000	231.5000	 -2.0557	  0.0991	     nan	  0.0000
1001.5000	231.5000	 -2.1572	  0.1670	     nan	  0.0000
1004.5000	231.5000	 -2.1439	  0.0219	     nan	  0.0000
1007.5000	231.5000	 -2.1490	  0.0063	     nan	  0.0000
1010.5000	231.5000	 -2.2220	  0.0048	     nan	  0.0000
1013.5000	231.5000	 -2.2249	  0.0421	     nan	  0.0000
1016.5000	231.5000	 -2.0351	  0.1258	     nan	  0.0000
1019.5000	231.5000	 -1.9676	  0.1428	     nan	  0.0000
  2.5000	234.5000	 -1.7828	  0.3792	     nan	  0.0000
  5.5000	234.5000	 -1.8670	  0.4471	     nan	  0.0000
  8.5000	234.5000	 -2.0482	  0.4735	     nan	  0.0000
 11.5000	234.5000	 -2.5046	  0.6888	     nan	  0.0000
 14.5000	234.5000	 -2.2794	  0.2587	     nan	  0.0000
 17.5000	234.5000	 -1.9713	  0.0137	     nan	  0.0000
 20.5000	234.5000	 -1.7654	 -0.0556	     nan	  0.0000
 23.5000	234.5000	 -1.6427	 -0.0525	     nan	  0.0000
 26.5000	234.5000	 -1.5436	 -0.0263	     nan	  0.0000
 29.5000	234.5000	 -1.4346	  0.0505	     nan	  0.0000
 32.5000	234.5000	 -1.4460	  0.0758	     nan	  0.0000
 35.5000	234.5000	 -1.4820	 -0.0156	     nan	  0.0000
 38.5000	234.5000	 -1.3521	 -0.0461	     nan	  0.0000
 41.5000	234.5000	 -1.2298	 -0.1063	     nan	  0.0000
 44.5000	234.5000	 -1.2320	 -0.1716	     nan	  0.0000
 47.5000	234.5000	 -1.2171	 -0.1801	     nan	  0.0000
 50.5000	234.5000	 -1.1808	 -0.1115	     nan	  0.0000
 53.5000	234.5000	 -1.1922	 -0.0436	     nan	  0.0000
 56.5000	234.5000	 -1.3298	  0.0205	     nan	  0.0000
 59.5000	234.5000	 -1.4405	  0.1129	     nan	  0.0000
 62.5000	234.5000	 -1.5952	  0.0536	     nan	  0.0000
 65.5000	234.5000	 -1.5750	 -0.1386	     nan	  0.0000
 68.5000	234.5000	 -1.3822	 -0.0360	     nan	  0.0000
 71.5000	234.5000	 -1.2356	  0.3061	     nan	  0.0000
 74.5000	234.5000	 -1.2942	  0.6788	     nan	  0.0000
 77.5000	234.5000	 -1.4462	  1.1728	     nan	  0.0000
 80.5000	234.5000	 -1.6179	  1.7228	     nan	  0.0000
 83.5000	234.5000	 -1.5506	  2.2153	     nan	  0.0000
 86.5000	234.5000	 -1.3823	  2.3343	     nan	  0.0000
 89.5000	234.5000	 -1.5396	  1.5864	     nan	  0.0000
 92.5000	234.5000	 -1.8012	  0.7423	     nan	  0.0000
 95.5000	234.5000	 -2.0041	  0.4818	     nan	  0.0000
 98.5000	234.5000	 -1.8811	  0.3065	     nan	  0.0000
101.5000	234.5000	 -1.6246	 -0.0117	     nan	  0.0000
104.5000	234.5000	 -1.5354	 -0.3027	     nan	  0.0000
107.5000	234.5000	 -1.6454	 -0.3607	     nan	  0.0000
110.5000	234.5000	 -1.8321	 -0.0128	     nan	  0.0000
113.5000	234.5000	 -1.9390	  0.9404	     nan	  0.0000
116.5000	234.5000	 -2.0039	  1.8332	     nan	  0.0000
119.5000	234.5000	 -2.0246	  1.6338	     nan	  0.0000
122.5000	234.5000	 -2.0714	  1.3268	     nan	  0.0000
125.5000	234.5000	 -2.2030	  1.1661	     nan	  0.0000
128.5000	234.5000	 -2.4017	  1.0575	     nan	  0.0000
131.5000	234.5000	 -2.5853	  0.8027	     nan	  0.0000
134.5000	234.5000	 -2.7198	  0.5025	     nan	  0.0000
137.5000	234.5000	 -2.7515	  0.2449	     nan	  0.0000
140.5000	234.5000	 -2.7266	  0.2603	     nan	  0.0000
143.5000	234.5000	 -2.6465	  0.4073	     nan	  0.0000
146.5000	234.5000	 -2.6394	  0.7556	     nan	  0.0000
149.5000	234.5000	 -2.5754	  0.8766	     nan	  0.0000
152.5000	234.5000	 -2.6707	  0.8686	     nan	  0.0000
155.5000	234.5000	 -2.7489	  0.6982	     nan	  0.0000
158.5000	234.5000	 -2.5711	  0.4678	     nan	  0.0000
161.5000	234.5000	 -2.3533	  0.3829	     nan	  0.0000
164.5000	234.5000	 -2.2302	  0.4241	     nan	  0.0000
167.5000	234.5000	 -2.2103	  0.4327	     nan	  0.0000
170.5000	234.5000	 -2.2938	  0.3566	     nan	  0.0000
173.5000	234.5000	 -2.4899	  0.1600	     nan	  0.0000
176.5000	234.5000	 -2.5877	 -0.0130	     nan	  0.0000
179.5000	234.5000	 -2.6177	 -0.1052	     nan	  0.0000
182.5000	234.5000	 -2.6036	 -0.0514	     nan	  0.0000
185.5000	234.5000	 -2.3170	 -0.1363	     nan	  0.0000
188.5000	234.5000	 -2.1584	 -0.3472	     nan	  0.0000
191.5000	234.5000	 -2.0803	 -0.3869	     nan	  0.0000
194.5000	234.5000	 -2.0476	 -0.3587	     nan	  0.0000
197.5000	234.5000	 -2.0564	 -0.3710	     nan	  0.0000
200.5000	234.5000	 -2.1374	 -0.4666	     nan	  0.0000
203.5000	234.5000	 -2.0645	 -0.4807	     nan	  0.0000
206.5000	234.5000	 -2.0596	 -0.3678	     nan	  0.0000
209.5000	234.5000	 -2.2584	 -0.0361	     nan	  0.0000
212.5000	234.5000	 -2.5752	  0.5927	     nan	  0.0000
215.5000	234.5000	 -2.8537	  1.3297	     nan	  0.0000
218.5000	234.5000	 -2.0521	  1.3262	     nan	  0.0000
221.5000	234.5000	 -1.9365	  0.9323	     nan	  0.0000
224.5000	234.5000	 -1.8779	  0.9374	     nan	  0.0000
227.5000	234.5000	 -1.7937	  1.1993	     nan	  0.0000
230.5000	234.5000	 -1.8178	  1.2240	     nan	  0.0000
233.5000	234.5000	 -1.9444	  0.7306	     nan	  0.0000
236.5000	234.5000	 -2.0985	  0.2090	     nan	  0.0000
239.5000	234.5000	 -2.2237	 -0.1808	     nan	  0.0000
242.5000	234.5000	 -2.3051	 -0.2284	     nan	  0.0000
245.5000	234.5000	 -2.2890	 -0.1450	     nan	  0.0000
248.5000	234.5000	 -2.4036	 -0.0701	     nan	  0.0000
251.5000	234.5000	 -2.5270	 -0.0025	     nan	  0.0000
254.5000	234.5000	 -2.4815	 -0.0238	     nan	  0.0000
257.5000	234.5000	 -2.4093	 -0.0173	     nan	  0.0000
260.5000	234.5000	 -2.2964	 -0.1902	     nan	  0.0000
263.5000	234.5000	 -2.0993	  0.0021	     nan	  0.0000
266.5000	234.5000	 -1.8447	  0.3880	     nan	  0.0000
269.5000	234.5000	 -1.6669	  0.7378	     nan	  0.0000
272.5000	234.5000	 -1.6634	  0.7768	     nan	  0.0000
275.5000	234.5000	 -1.7329	  0.7479	     nan	  0.0000
278.5000	234.5000	 -1.8416	  0.7457	     nan	  0.0000
281.5000	234.5000	 -1.9601	  0.7221	     nan	  0.0000
284.5000	234.5000	 -2.0558	  0.4782	     nan	  0.0000
287.5000	234.5000	 -2.1035	  0.0578	     nan	  0.0000
290.5000	234.5000	 -2.2110	 -0.2233	     nan	  0.0000
293.5000	234.5000	 -2.3417	 -0.2693	     nan	  0.0000
296.5000	234.5000	 -2.4697	 -0.1337	     nan	  0.0000
299.5000	234.5000	 -2.6410	  0.1984	     nan	  0.0000
302.5000	234.5000	 -2.4406	  0.2126	     nan	  0.0000
305.5000	234.5000	 -2.2058	  0.0922	     nan	  0.0000
308.5000	234.5000	 -2.0526	 -0.0074	     nan	  0.0000
311.5000	234.5000	 -2.1099	  0.0357	     nan	  0.0000
314.5000	234.5000	 -2.3338	  0.2523	     nan	  0.0000
317.5000	234.5000	 -2.6444	  0.3775	     nan	  0.0000
320.5000	234.5000	 -2.7040	  0.1205	     nan	  0.0000
323.5000	234.5000	 -2.3716	 -0.1854	     nan	  0.0000
326.5000	234.5000	 -2.2593	 -0.2839	     nan	  0.0000
329.5000	234.5000	 -2.1920	 -0.1468	     nan	  0.0000
332.5000	234.5000	 -1.7875	 -0.0936	     nan	  0.0000
335.5000	234.5000	 -1.6639	 -0.1557	     nan	  0.0000
338.5000	234.5000	 -1.5464	 -0.1730	     nan	  0.0000
341.5000	234.5000	 -1.4977	 -0.1370	     nan	  0.0000
344.5000	234.5000	 -1.4821	 -0.1403	     nan	  0.0000
347.5000	234.5000	 -1.4357	 -0.1667	     nan	  0.0000
350.5000	234.5000	 -1.4087	 -0.1358	     nan	  0.0000
353.5000	234.5000	 -1.3807	 -0.2316	     nan	  0.0000
356.5000	234.5000	 -1.2911	 -0.3634	     nan	  0.0000
359.5000	234.5000	 -1.1173	 -0.2490	     nan	  0.0000
362.5000	234.5000	 -1.0623	  0.0011	     nan	  0.0000
365.5000	234.5000	 -1.0583	  0.0358	     nan	  0.0000
368.5000	234.5000	 -0.9832	  0.0549	     nan	  0.0000
371.5000	234.5000	 -1.2577	  0.2540	     nan	  0.0000
374.5000	234.5000	 -1.4356	  0.4224	     nan	  0.0000
377.5000	234.5000	 -1.6998	  0.3003	     nan	  0.0000
380.5000	234.5000	 -2.0989	 -0.4634	     nan	  0.0000
383.5000	234.5000	 -1.8055	 -0.6735	     nan	  0.0000
386.5000	234.5000	 -1.6430	 -0.2500	     nan	  0.0000
389.5000	234.5000	 -1.5293	 -0.0326	     nan	  0.0000
392.5000	234.5000	 -1.4243	 -0.0031	     nan	  0.0000
395.5000	234.5000	 -1.4487	 -0.4278	     nan	  0.0000
398.5000	234.5000	 -1.6386	 -1.1924	     nan	  0.0000
401.5000	234.5000	 -1.5586	 -1.6290	     nan	  0.0000
404.5000	234.5000	 -1.4986	 -1.8311	     nan	  0.0000
407.5000	234.5000	 -1.5713	 -1.8521	     nan	  0.0000
410.5000	234.5000	 -1.7543	 -1.7267	     nan	  0.0000
413.5000	234.5000	 -1.7497	 -1.5354	     nan	  0.0000
416.5000	234.5000	 -1.3578	 -1.3116	     nan	  0.0000
419.5000	234.5000	 -1.1385	 -1.1531	     nan	  0.0000
422.5000	234.5000	 -1.1761	 -0.9476	     nan	  0.0000
425.5000	234.5000	 -1.1144	 -0.2651	     nan	  0.0000
428.5000	234.5000	 -1.1456	  0.3268	     nan	  0.0000
431.5000	234.5000	 -1.1603	  0.7131	     nan	  0.0000
434.5000	234.5000	 -1.0620	  0.8641	     nan	  0.0000
437.5000	234.5000	 -1.0333	  0.8295	     nan	  0.0000
440.5000	234.5000	 -1.2615	  0.3994	     nan	  0.0000
443.5000	234.5000	 -1.4208	 -0.0169	     nan	  0.0000
446.5000	234.5000	 -1.1602	  0.2585	     nan	  0.0000
449.5000	234.5000	 -0.9370	  0.5574	     nan	  0.0000
452.5000	234.5000	 -0.8009	  0.5774	     nan	  0.0000
455.5000	234.5000	 -0.6947	  0.4125	     nan	  0.0000
458.5000	234.5000	 -0.6573	  0.4589	     nan	  0.0000
461.5000	234.5000	 -0.6415	  0.5181	     nan	  0.0000
464.5000	234.5000	 -0.5422	  0.5799	     nan	  0.0000
467.5000	234.5000	 -0.4847	  0.5461	     nan	  0.0000
470.5000	234.5000	 -0.4972	  0.4664	     nan	  0.0000
473.5000	234.5000	 -0.6004	  0.3782	     nan	  0.0000
476.5000	234.5000	 -0.6287	  0.3600	     nan	  0.0000
479.5000	234.5000	 -0.5689	  0.4291	     nan	  0.0000
482.5000	234.5000	 -0.5404	  0.4443	     nan	  0.0000
485.5000	234.5000	 -0.5126	  0.4190	     nan	  0.0000
488.5000	234.5000	 -0.4522	  0.3625	     nan	  0.0000
491.5000	234.5000	 -0.4192	  0.2252	     nan	  0.0000
494.5000	234.5000	 -0.4405	  0.2164	     nan	  0.0000
497.5000	234.5000	 -0.4391	  0.2400	     nan	  0.0000
500.5000	234.5000	 -0.4139	  0.0690	     nan	  0.0000
503.5000	234.5000	 -0.4293	  0.0781	     nan	  0.0000
506.5000	234.5000	 -0.4461	  0.0803	     nan	  0.0000
509.5000	234.5000	 -0.6754	 -0.0282	     nan	  0.0000
512.5000	234.5000	 -0.9540	 -0.3772	     nan	  0.0000
515.5000	234.5000	 -0.8891	 -0.4382	     nan	  0.0000
518.5000	234.5000	 -0.7014	  0.0178	     nan	  0.0000
521.5000	234.5000	 -0.5092	  0.8703	     nan	  0.0000
524.5000	234.5000	 -0.6552	  0.4876	     nan	  0.0000
527.5000	234.5000	 -0.8009	  0.2348	     nan	  0.0000
530.5000	234.5000	 -1.0092	  0.4385	     nan	  0.0000
533.5000	234.5000	 -1.5733	  0.5835	     nan	  0.0000
536.5000	234.5000	 -1.9823	  0.2399	     nan	  0.0000
539.5000	234.5000	 -1.9305	  0.0409	     nan	  0.0000
542.5000	234.5000	 -1.8219	  0.2198	     nan	  0.0000
545.5000	234.5000	 -1.7673	  0.7055	     nan	  0.0000
548.5000	234.5000	 -1.8172	  1.7027	     nan	  0.0000
551.5000	234.5000	 -1.7436	  2.6824	     nan	  0.0000
554.5000	234.5000	 -1.5230	  3.4639	     nan	  0.0000
557.5000	234.5000	 -1.0972	  3.8296	     nan	  0.0000
560.5000	234.5000	 -1.1083	  3.7947	     nan	  0.0000
563.5000	234.5000	 -1.4489	  3.5225	     nan	  0.0000
566.5000	234.5000	 -1.8877	  3.2374	     nan	  0.0000
569.5000	234.5000	 -2.2997	  2.9721	     nan	  0.0000
572.5000	234.5000	 -2.5339	  2.6682	     nan	  0.0000
575.5000	234.5000	 -2.3730	  2.1727	     nan	  0.0000
578.5000	234.5000	 -1.9807	  1.9617	     nan	  0.0000
581.5000	234.5000	 -1.6768	  1.9587	     nan	  0.0000
584.5000	234.5000	 -1.7613	  2.0224	     nan	  0.0000
587.5000	234.5000	 -2.1191	  2.1112	     nan	  0.0000
590.5000	234.5000	 -2.3108	  1.9602	     nan	  0.0000
593.5000	234.5000	 -2.4123	  1.7437	     nan	  0.0000
596.5000	234.5000	 -2.5602	  1.5254	     nan	  0.0000
599.5000	234.5000	 -2.4500	  1.7190	     nan	  0.0000
602.5000	234.5000	 -2.2528	  1.4910	     nan	  0.0000
605.5000	234.5000	 -2.0214	  1.0979	     nan	  0.0000
608.5000	234.5000	 -1.4439	  0.6014	     nan	  0.0000
611.5000	234.5000	 -0.9943	  0.1825	     nan	  0.0000
614.5000	234.5000	 -0.7219	 -0.1833	     nan	  0.0000
617.5000	234.5000	 -0.4727	 -0.2636	     nan	  0.0000
620.5000	234.5000	 -0.4524	 -0.1251	     nan	  0.0000
623.5000	234.5000	 -0.5741	  0.3902	     nan	  0.0000
626.5000	234.5000	 -0.8580	  0.6558	     nan	  0.0000
629.5000	234.5000	 -0.8881	  0.7286	     nan	  0.0000
632.5000	234.5000	 -0.8750	  0.5598	     nan	  0.0000
635.5000	234.5000	 -0.8779	  0.3449	     nan	  0.0000
638.5000	234.5000	 -1.0346	  0.0002	     nan	  0.0000
641.5000	234.5000	 -1.0025	 -0.1053	     nan	  0.0000
644.5000	234.5000	 -0.8195	  0.0459	     nan	  0.0000
647.5000	234.5000	 -0.7319	  0.1329	     nan	  0.0000
650.5000	234.5000	 -0.8103	  0.1127	     nan	  0.0000
653.5000	234.5000	 -0.9816	  0.1628	     nan	  0.0000
656.5000	234.5000	 -1.0739	 -0.0288	     nan	  0.0000
659.5000	234.5000	 -0.6217	 -0.0846	     nan	  0.0000
662.5000	234.5000	 -0.2527	  0.0488	     nan	  0.0000
665.5000	234.5000	 -0.2126	  0.3090	     nan	  0.0000
668.5000	234.5000	 -0.2984	  0.3467	     nan	  0.0000
671.5000	234.5000	 -0.2083	  0.2116	     nan	  0.0000
674.5000	234.5000	 -0.2019	  0.2082	     nan	  0.0000
677.5000	234.5000	 -0.3725	  0.1987	     nan	  0.0000
680.5000	234.5000	 -0.4472	 -0.0727	     nan	  0.0000
683.5000	234.5000	 -0.4457	 -0.4104	     nan	  0.0000
686.5000	234.5000	 -0.4455	 -0.6532	     nan	  0.0000
689.5000	234.5000	 -0.4649	 -0.4148	     nan	  0.0000
692.5000	234.5000	 -0.5507	 -0.1291	     nan	  0.0000
695.5000	234.5000	 -0.5117	 -0.0110	     nan	  0.0000
698.5000	234.5000	 -0.4208	 -0.1084	     nan	  0.0000
701.5000	234.5000	 -0.2509	 -0.0469	     nan	  0.0000
704.5000	234.5000	 -0.1215	  0.0056	     nan	  0.0000
707.5000	234.5000	 -0.1489	 -0.0095	     nan	  0.0000
710.5000	234.5000	 -0.2030	 -0.0719	     nan	  0.0000
713.5000	234.5000	 -0.5092	 -0.1560	     nan	  0.0000
716.5000	234.5000	 -1.3222	 -0.2968	     nan	  0.0000
719.5000	234.5000	 -1.6880	 -0.1553	     nan	  0.0000
722.5000	234.5000	 -1.8791	 -0.0502	     nan	  0.0000
725.5000	234.5000	 -1.8527	  0.0464	     nan	  0.0000
728.5000	234.5000	 -2.1597	  0.0039	     nan	  0.0000
731.5000	234.5000	 -2.1637	  0.0228	     nan	  0.0000
734.5000	234.5000	 -2.0504	  0.0459	     nan	  0.0000
737.5000	234.5000	 -2.3589	  0.0474	     nan	  0.0000
740.5000	234.5000	 -2.2685	 -0.2494	     nan	  0.0000
743.5000	234.5000	 -2.1825	 -0.4567	     nan	  0.0000
746.5000	234.5000	 -2.4018	  0.1009	     nan	  1.0000
749.5000	234.5000	 -2.5615	  0.0741	     nan	  0.0000
752.5000	234.5000	 -2.7380	 -0.1062	     nan	  0.0000
755.5000	234.5000	 -2.6117	 -0.3578	     nan	  0.0000
758.5000	234.5000	 -2.6060	 -0.1746	     nan	  0.0000
761.5000	234.5000	 -2.5452	 -0.0762	     nan	  0.0000
764.5000	234.5000	 -2.3928	 -0.1259	     nan	  0.0000
767.5000	234.5000	 -2.2732	 -0.0885	     nan	  0.0000
770.5000	234.5000	 -2.2646	  0.1738	     nan	  0.0000
773.5000	234.5000	 -2.3265	 -0.0431	     nan	  0.0000
776.5000	234.5000	 -2.3547	 -0.5940	     nan	  0.0000
779.5000	234.5000	 -2.7339	 -0.7140	     nan	  0.0000
782.5000	234.5000	 -3.0876	 -0.2321	     nan	  0.0000
785.5000	234.5000	 -3.2085	  0.3689	     nan	  0.0000
788.5000	234.5000	 -3.0002	  0.2335	     nan	  0.0000
791.5000	234.5000	 -2.8832	 -0.0142	     nan	  0.0000
794.5000	234.5000	 -2.8806	 -0.6283	     nan	  0.0000
797.5000	234.5000	 -2.7804	 -0.3215	     nan	  0.0000
800.5000	234.5000	 -2.2850	  0.0352	     nan	  0.0000
803.5000	234.5000	 -2.3171	  0.3267	     nan	  0.0000
806.5000	234.5000	 -2.0320	  0.3272	     nan	  0.0000
809.5000	234.5000	 -1.8727	  0.3654	     nan	  0.0000
812.5000	234.5000	 -1.8124	  0.4541	     nan	  0.0000
815.5000	234.5000	 -1.7702	  0.4346	     nan	  0.0000
818.5000	234.5000	 -1.7047	  0.4381	     nan	  0.0000
821.5000	234.5000	 -1.7268	  0.4053	     nan	  0.0000
824.5000	234.5000	 -1.7695	  0.3670	     nan	  0.0000
827.5000	234.5000	 -1.8014	  0.2784	     nan	  0.0000
830.5000	234.5000	 -1.7633	  0.3491	     nan	  0.0000
833.5000	234.5000	 -1.7558	  0.2471	     nan	  0.0000
836.5000	234.5000	 -1.7970	  0.0695	     nan	  0.0000
839.5000	234.5000	 -1.7644	 -0.0109	     nan	  0.0000
842.5000	234.5000	 -1.7516	 -0.0347	     nan	  0.0000
845.5000	234.5000	 -1.7745	  0.0638	     nan	  0.0000
848.5000	234.5000	 -1.8028	  0.1832	     nan	  0.0000
851.5000	234.5000	 -1.8171	  0.2991	     nan	  0.0000
854.5000	234.5000	 -1.8357	  0.3730	     nan	  0.0000
857.5000	234.5000	 -1.8109	  0.3648	     nan	  0.0000
860.5000	234.5000	 -1.7298	  0.2478	     nan	  0.0000
863.5000	234.5000	 -1.7198	  0.2466	     nan	  0.0000
866.5000	234.5000	 -1.7328	  0.2816	     nan	  0.0000
869.5000	234.5000	 -1.7856	  0.2454	     nan	  0.0000
872.5000	234.5000	 -1.8009	  0.1654	     nan	  0.0000
875.5000	234.5000	 -1.7761	  0.0258	     nan	  0.0000
878.5000	234.5000	 -1.8558	  0.0670	     nan	  0.0000
881.5000	234.5000	 -1.8912	  0.0997	     nan	  0.0000
884.5000	234.5000	 -1.9121	  0.0804	     nan	  0.0000
887.5000	234.5000	 -1.8561	  0.0018	     nan	  0.0000
890.5000	234.5000	 -1.7697	  0.0097	     nan	  0.0000
893.5000	234.5000	 -1.7413	  0.0428	     nan	  0.0000
896.5000	234.5000	 -1.8011	  0.1487	     nan	  0.0000
899.5000	234.5000	 -1.8382	  0.3312	     nan	  0.0000
902.5000	234.5000	 -1.8288	  0.1926	     nan	  0.0000
