# x	y	u	v	s2n	mask
974.5000	198.5000	 -1.9464	  0.0071	     nan	  0.0000
977.5000	198.5000	 -1.9809	  0.0703	     nan	  0.0000
980.5000	198.5000	 -2.0629	  0.0359	     nan	  0.0000
983.5000	198.5000	 -2.1193	 -0.0380	     nan	  0.0000
986.5000	198.5000	 -2.1127	 -0.0792	     nan	  0.0000
989.5000	198.5000	 -2.0628	 -0.0441	     nan	  0.0000
992.5000	198.5000	 -2.0337	  0.0776	     nan	  0.0000
995.5000	198.5000	 -2.0474	  0.1351	     nan	  0.0000
998.5000	198.5000	 -2.0947	  0.1395	     nan	  0.0000
1001.5000	198.5000	 -2.0718	  0.0559	     nan	  0.0000
1004.5000	198.5000	 -2.0602	  0.1351	     nan	  0.0000
1007.5000	198.5000	 -1.9928	  0.3410	     nan	  0.0000
1010.5000	198.5000	 -1.9889	  0.2899	     nan	  0.0000
1013.5000	198.5000	 -1.9589	  0.1159	     nan	  0.0000
1016.5000	198.5000	 -2.0536	 -0.0213	     nan	  0.0000
1019.5000	198.5000	 -2.1272	 -0.0479	     nan	  0.0000
  2.5000	201.5000	 -0.9201	  0.0082	     nan	  0.0000
  5.5000	201.5000	 -1.0427	  0.1500	     nan	  0.0000
  8.5000	201.5000	 -1.1464	  0.1870	     nan	  0.0000
 11.5000	201.5000	 -1.2163	  0.1220	     nan	  0.0000
 14.5000	201.5000	 -1.1788	  0.0475	     nan	  0.0000
 17.5000	201.5000	 -1.0691	 -0.1512	     nan	  0.0000
 20.5000	201.5000	 -1.0417	 -0.1799	     nan	  0.0000
 23.5000	201.5000	 -1.0698	 -0.1504	     nan	  0.0000
 26.5000	201.5000	 -1.1281	 -0.1133	     nan	  0.0000
 29.5000	201.5000	 -1.0841	 -0.0768	     nan	  0.0000
 32.5000	201.5000	 -1.0391	 -0.0787	     nan	  0.0000
 35.5000	201.5000	 -1.0634	 -0.0526	     nan	  0.0000
 38.5000	201.5000	 -1.1165	 -0.0579	     nan	  0.0000
 41.5000	201.5000	 -1.2904	  0.0022	     nan	  0.0000
 44.5000	201.5000	 -1.5198	  0.1981	     nan	  0.0000
 47.5000	201.5000	 -1.5153	 -0.1168	     nan	  0.0000
 50.5000	201.5000	 -1.4382	 -0.2997	     nan	  0.0000
 53.5000	201.5000	 -1.3735	  0.0362	     nan	  0.0000
 56.5000	201.5000	 -1.0319	  0.9328	     nan	  0.0000
 59.5000	201.5000	 -1.3154	  1.2381	     nan	  0.0000
 62.5000	201.5000	 -1.4116	  0.3000	     nan	  0.0000
 65.5000	201.5000	 -1.5150	 -0.2791	     nan	  0.0000
 68.5000	201.5000	 -1.6674	 -0.3998	     nan	  0.0000
 71.5000	201.5000	 -1.8986	 -0.3002	     nan	  0.0000
 74.5000	201.5000	 -2.1622	 -0.0970	     nan	  0.0000
 77.5000	201.5000	 -2.2218	 -0.0901	     nan	  0.0000
 80.5000	201.5000	 -2.0819	 -0.1759	     nan	  0.0000
 83.5000	201.5000	 -1.9980	 -0.2344	     nan	  0.0000
 86.5000	201.5000	 -2.0147	 -0.2776	     nan	  0.0000
 89.5000	201.5000	 -2.0764	 -0.4257	     nan	  0.0000
 92.5000	201.5000	 -2.1280	 -0.5506	     nan	  0.0000
 95.5000	201.5000	 -2.1457	 -0.4605	     nan	  0.0000
 98.5000	201.5000	 -2.1299	 -0.2003	     nan	  0.0000
101.5000	201.5000	 -2.1416	 -0.1428	     nan	  0.0000
104.5000	201.5000	 -2.1034	 -0.3967	     nan	  0.0000
107.5000	201.5000	 -1.9954	 -0.1471	     nan	  0.0000
110.5000	201.5000	 -1.8398	  0.7151	     nan	  0.0000
113.5000	201.5000	 -1.8801	  0.6393	     nan	  0.0000
116.5000	201.5000	 -2.1789	 -0.2373	     nan	  0.0000
119.5000	201.5000	 -2.3286	 -0.5628	     nan	  0.0000
122.5000	201.5000	 -2.3524	 -0.6208	     nan	  0.0000
125.5000	201.5000	 -2.3779	 -0.5521	     nan	  0.0000
128.5000	201.5000	 -2.3313	 -0.5019	     nan	  0.0000
131.5000	201.5000	 -2.1010	 -0.4738	     nan	  0.0000
134.5000	201.5000	 -2.1554	 -0.5094	     nan	  0.0000
137.5000	201.5000	 -2.1655	 -0.5414	     nan	  0.0000
140.5000	201.5000	 -2.1399	 -0.4814	     nan	  0.0000
143.5000	201.5000	 -2.1239	 -0.4261	     nan	  0.0000
146.5000	201.5000	 -2.1690	 -0.3479	     nan	  0.0000
149.5000	201.5000	 -2.2059	 -0.3204	     nan	  0.0000
152.5000	201.5000	 -2.2437	 -0.3186	     nan	  0.0000
155.5000	201.5000	 -2.1759	 -0.2070	     nan	  0.0000
158.5000	201.5000	 -1.9397	 -0.1080	     nan	  0.0000
161.5000	201.5000	 -1.8900	 -0.1226	     nan	  0.0000
164.5000	201.5000	 -2.0003	 -0.1676	     nan	  0.0000
167.5000	201.5000	 -2.1298	 -0.0465	     nan	  0.0000
170.5000	201.5000	 -2.1106	 -0.0786	     nan	  0.0000
173.5000	201.5000	 -2.0480	 -0.3062	     nan	  0.0000
176.5000	201.5000	 -2.0742	 -0.4073	     nan	  0.0000
179.5000	201.5000	 -2.1473	 -0.4363	     nan	  0.0000
182.5000	201.5000	 -2.1898	 -0.4833	     nan	  0.0000
185.5000	201.5000	 -2.1626	 -0.5136	     nan	  0.0000
188.5000	201.5000	 -2.0909	 -0.4526	     nan	  0.0000
191.5000	201.5000	 -2.0791	 -0.3810	     nan	  0.0000
194.5000	201.5000	 -2.0662	 -0.3293	     nan	  0.0000
197.5000	201.5000	 -2.0778	 -0.2909	     nan	  0.0000
200.5000	201.5000	 -2.1097	 -0.3263	     nan	  0.0000
203.5000	201.5000	 -2.1023	 -0.3475	     nan	  0.0000
206.5000	201.5000	 -2.0996	 -0.1623	     nan	  0.0000
209.5000	201.5000	 -2.1052	  0.3915	     nan	  0.0000
212.5000	201.5000	 -2.0072	  0.0032	     nan	  0.0000
215.5000	201.5000	 -2.0112	 -0.0738	     nan	  0.0000
218.5000	201.5000	 -2.0656	  0.0093	     nan	  0.0000
221.5000	201.5000	 -2.0682	 -0.1559	     nan	  0.0000
224.5000	201.5000	 -2.0963	 -0.1687	     nan	  0.0000
227.5000	201.5000	 -2.2430	 -0.3342	     nan	  0.0000
230.5000	201.5000	 -2.3287	 -0.3545	     nan	  0.0000
233.5000	201.5000	 -2.3437	 -0.3239	     nan	  0.0000
236.5000	201.5000	 -2.2862	 -0.3961	     nan	  0.0000
239.5000	201.5000	 -2.2711	 -0.4529	     nan	  0.0000
242.5000	201.5000	 -2.3266	 -0.3966	     nan	  0.0000
245.5000	201.5000	 -2.3556	 -0.0662	     nan	  0.0000
248.5000	201.5000	 -2.3016	  0.5548	     nan	  0.0000
251.5000	201.5000	 -2.3627	 -0.1290	     nan	  0.0000
254.5000	201.5000	 -2.3546	 -0.4513	     nan	  0.0000
257.5000	201.5000	 -2.3754	 -0.4473	     nan	  0.0000
260.5000	201.5000	 -2.3164	 -0.2730	     nan	  0.0000
263.5000	201.5000	 -2.2085	 -0.0725	     nan	  0.0000
266.5000	201.5000	 -2.1107	 -0.0566	     nan	  0.0000
269.5000	201.5000	 -2.0969	 -0.1407	     nan	  0.0000
272.5000	201.5000	 -2.1010	 -0.2200	     nan	  0.0000
275.5000	201.5000	 -2.0954	 -0.3259	     nan	  0.0000
278.5000	201.5000	 -1.9844	 -0.3970	     nan	  0.0000
281.5000	201.5000	 -1.9475	 -0.4257	     nan	  0.0000
284.5000	201.5000	 -1.9377	 -0.2859	     nan	  0.0000
287.5000	201.5000	 -1.9529	 -0.1394	     nan	  0.0000
290.5000	201.5000	 -2.0158	 -0.0835	     nan	  0.0000
293.5000	201.5000	 -2.0760	 -0.2653	     nan	  0.0000
296.5000	201.5000	 -2.1087	 -0.4625	     nan	  0.0000
299.5000	201.5000	 -2.0379	 -0.4845	     nan	  0.0000
302.5000	201.5000	 -1.8841	 -0.3955	     nan	  0.0000
305.5000	201.5000	 -1.7067	 -0.2826	     nan	  0.0000
308.5000	201.5000	 -1.7350	 -0.2600	     nan	  0.0000
311.5000	201.5000	 -1.6847	 -0.3906	     nan	  0.0000
314.5000	201.5000	 -1.4334	 -0.4745	     nan	  0.0000
317.5000	201.5000	 -1.4599	 -0.3955	     nan	  0.0000
320.5000	201.5000	 -1.5084	 -0.2819	     nan	  0.0000
323.5000	201.5000	 -1.5220	 -0.2980	     nan	  0.0000
326.5000	201.5000	 -1.6339	 -0.2679	     nan	  0.0000
329.5000	201.5000	 -1.7102	 -0.1742	     nan	  0.0000
332.5000	201.5000	 -1.8256	 -0.0842	     nan	  0.0000
335.5000	201.5000	 -1.9525	 -0.0202	     nan	  0.0000
338.5000	201.5000	 -2.1968	  0.0673	     nan	  0.0000
341.5000	201.5000	 -2.5185	  0.2482	     nan	  0.0000
344.5000	201.5000	 -2.8264	  0.4974	     nan	  0.0000
347.5000	201.5000	 -2.5546	  0.6147	     nan	  0.0000
350.5000	201.5000	 -1.8991	  0.1380	     nan	  0.0000
353.5000	201.5000	 -2.0229	 -0.2783	     nan	  0.0000
356.5000	201.5000	 -2.1864	 -0.1572	     nan	  0.0000
359.5000	201.5000	 -2.3721	  0.2162	     nan	  0.0000
362.5000	201.5000	 -2.3511	  0.5522	     nan	  0.0000
365.5000	201.5000	 -2.1243	  0.3077	     nan	  0.0000
368.5000	201.5000	 -1.8931	 -0.5415	     nan	  0.0000
371.5000	201.5000	 -2.0552	 -0.9844	     nan	  0.0000
374.5000	201.5000	 -2.1354	 -1.3462	     nan	  0.0000
377.5000	201.5000	 -2.0695	 -1.5824	     nan	  0.0000
380.5000	201.5000	 -1.8799	 -1.6126	     nan	  0.0000
383.5000	201.5000	 -1.7772	 -1.5488	     nan	  0.0000
386.5000	201.5000	 -1.7480	 -1.5109	     nan	  0.0000
389.5000	201.5000	 -1.6894	 -1.6171	     nan	  0.0000
392.5000	201.5000	 -1.6960	 -1.6743	     nan	  0.0000
395.5000	201.5000	 -1.6681	 -1.4543	     nan	  0.0000
398.5000	201.5000	 -1.5025	 -0.9914	     nan	  0.0000
401.5000	201.5000	 -1.3501	 -0.1478	     nan	  0.0000
404.5000	201.5000	 -1.1516	  0.7092	     nan	  0.0000
407.5000	201.5000	 -1.3942	  0.7815	     nan	  0.0000
410.5000	201.5000	 -1.7588	  0.6099	     nan	  0.0000
413.5000	201.5000	 -1.9035	  0.4268	     nan	  0.0000
416.5000	201.5000	 -1.9218	  0.3949	     nan	  0.0000
419.5000	201.5000	 -1.8651	  0.3486	     nan	  0.0000
422.5000	201.5000	 -1.8163	  0.2874	     nan	  0.0000
425.5000	201.5000	 -1.6689	  0.3436	     nan	  0.0000
428.5000	201.5000	 -1.5169	  0.3140	     nan	  0.0000
431.5000	201.5000	 -1.3411	  0.0605	     nan	  0.0000
434.5000	201.5000	 -1.2947	 -0.1403	     nan	  0.0000
437.5000	201.5000	 -1.4220	 -0.1459	     nan	  0.0000
440.5000	201.5000	 -1.6097	 -0.0119	     nan	  0.0000
443.5000	201.5000	 -1.7269	  0.2070	     nan	  0.0000
446.5000	201.5000	 -1.7893	  0.2974	     nan	  0.0000
449.5000	201.5000	 -1.6814	  0.5051	     nan	  0.0000
452.5000	201.5000	 -1.4444	  0.4266	     nan	  0.0000
455.5000	201.5000	 -1.2032	  0.0266	     nan	  0.0000
458.5000	201.5000	 -1.2197	 -0.2506	     nan	  0.0000
461.5000	201.5000	 -1.5570	 -0.1942	     nan	  0.0000
464.5000	201.5000	 -1.6998	 -0.0934	     nan	  0.0000
467.5000	201.5000	 -1.7927	 -0.0599	     nan	  0.0000
470.5000	201.5000	 -1.8688	 -0.1058	     nan	  0.0000
473.5000	201.5000	 -1.8797	 -0.1171	     nan	  0.0000
476.5000	201.5000	 -1.8779	 -0.0833	     nan	  0.0000
479.5000	201.5000	 -1.8197	 -0.0286	     nan	  0.0000
482.5000	201.5000	 -1.8116	 -0.0155	     nan	  0.0000
485.5000	201.5000	 -1.7206	  0.0013	     nan	  0.0000
488.5000	201.5000	 -1.5074	  0.0367	     nan	  0.0000
491.5000	201.5000	 -1.2301	  0.0157	     nan	  0.0000
494.5000	201.5000	 -1.2194	  0.0751	     nan	  0.0000
497.5000	201.5000	 -1.2492	  0.2370	     nan	  0.0000
500.5000	201.5000	 -1.5307	  0.5923	     nan	  0.0000
503.5000	201.5000	 -1.4982	 -0.0707	     nan	  0.0000
506.5000	201.5000	 -1.3217	 -0.3401	     nan	  0.0000
509.5000	201.5000	 -1.3861	 -0.3483	     nan	  0.0000
512.5000	201.5000	 -1.5654	 -0.0482	     nan	  0.0000
515.5000	201.5000	 -1.7352	  0.2951	     nan	  0.0000
518.5000	201.5000	 -1.9407	  0.7095	     nan	  0.0000
521.5000	201.5000	 -1.6810	  0.2105	     nan	  0.0000
524.5000	201.5000	 -1.5286	 -0.0370	     nan	  0.0000
527.5000	201.5000	 -1.5846	 -0.0771	     nan	  0.0000
530.5000	201.5000	 -1.6641	 -0.0778	     nan	  0.0000
533.5000	201.5000	 -1.6430	 -0.0250	     nan	  0.0000
536.5000	201.5000	 -1.7536	 -0.0890	     nan	  0.0000
539.5000	201.5000	 -1.8623	 -0.0555	     nan	  0.0000
542.5000	201.5000	 -1.8905	 -0.1418	     nan	  0.0000
545.5000	201.5000	 -1.8585	 -0.3648	     nan	  0.0000
548.5000	201.5000	 -1.8678	 -0.3676	     nan	  0.0000
551.5000	201.5000	 -1.8748	 -0.1737	     nan	  0.0000
554.5000	201.5000	 -1.9702	 -0.2167	     nan	  0.0000
557.5000	201.5000	 -2.1637	 -0.4541	     nan	  0.0000
560.5000	201.5000	 -2.2225	 -0.4606	     nan	  0.0000
563.5000	201.5000	 -2.2173	 -0.4277	     nan	  0.0000
566.5000	201.5000	 -2.1260	 -0.3070	     nan	  0.0000
569.5000	201.5000	 -1.9553	 -0.0374	     nan	  0.0000
572.5000	201.5000	 -1.9758	 -0.0841	     nan	  0.0000
575.5000	201.5000	 -2.0566	 -0.0880	     nan	  0.0000
578.5000	201.5000	 -2.1179	  0.1141	     nan	  0.0000
581.5000	201.5000	 -2.4151	 -0.1432	     nan	  0.0000
584.5000	201.5000	 -2.6957	 -0.2564	     nan	  0.0000
587.5000	201.5000	 -2.7972	 -0.2427	     nan	  0.0000
590.5000	201.5000	 -2.7601	 -0.2168	     nan	  0.0000
593.5000	201.5000	 -2.6206	  0.1838	     nan	  0.0000
596.5000	201.5000	 -2.7302	  0.2179	     nan	  0.0000
599.5000	201.5000	 -2.7478	 -0.1117	     nan	  0.0000
602.5000	201.5000	 -2.8333	 -0.2117	     nan	  0.0000
605.5000	201.5000	 -3.0123	 -0.0642	     nan	  0.0000
608.5000	201.5000	 -3.0692	 -0.0779	     nan	  0.0000
611.5000	201.5000	 -2.8987	 -0.1111	     nan	  0.0000
614.5000	201.5000	 -2.7644	 -0.0879	     nan	  0.0000
617.5000	201.5000	 -2.7034	  0.0076	     nan	  0.0000
620.5000	201.5000	 -2.8310	  0.1513	     nan	  0.0000
623.5000	201.5000	 -2.8111	  0.0016	     nan	  0.0000
626.5000	201.5000	 -2.7841	 -0.0611	     nan	  0.0000
629.5000	201.5000	 -2.9421	 -0.1929	     nan	  0.0000
632.5000	201.5000	 -3.0859	 -0.1955	     nan	  0.0000
635.5000	201.5000	 -3.1976	 -0.0902	     nan	  0.0000
638.5000	201.5000	 -3.2150	 -0.0422	     nan	  0.0000
641.5000	201.5000	 -3.0899	 -0.0305	     nan	  0.0000
644.5000	201.5000	 -3.1340	 -0.0033	     nan	  0.0000
647.5000	201.5000	 -3.3503	 -0.0283	     nan	  0.0000
650.5000	201.5000	 -3.3018	 -0.0348	     nan	  0.0000
653.5000	201.5000	 -3.1387	  0.0608	     nan	  0.0000
656.5000	201.5000	 -3.1804	  0.0961	     nan	  0.0000
659.5000	201.5000	 -3.2486	  0.0437	     nan	  0.0000
662.5000	201.5000	 -3.1625	 -0.0262	     nan	  0.0000
665.5000	201.5000	 -3.0596	 -0.0604	     nan	  0.0000
668.5000	201.5000	 -2.9788	  0.0034	     nan	  0.0000
671.5000	201.5000	 -2.9084	  0.1656	     nan	  0.0000
674.5000	201.5000	 -2.9345	  0.1856	     nan	  0.0000
677.5000	201.5000	 -2.9963	  0.0438	     nan	  0.0000
680.5000	201.5000	 -2.9744	 -0.0399	     nan	  0.0000
683.5000	201.5000	 -2.8783	 -0.0573	     nan	  0.0000
686.5000	201.5000	 -2.8313	  0.0256	     nan	  0.0000
689.5000	201.5000	 -3.1884	  0.2749	     nan	  1.0000
692.5000	201.5000	 -3.0847	  0.1879	     nan	  0.0000
695.5000	201.5000	 -3.0581	  0.0003	     nan	  0.0000
698.5000	201.5000	 -3.0491	 -0.0239	     nan	  0.0000
701.5000	201.5000	 -2.9695	 -0.0240	     nan	  0.0000
704.5000	201.5000	 -2.8185	  0.0297	     nan	  0.0000
707.5000	201.5000	 -2.7278	  0.0613	     nan	  0.0000
710.5000	201.5000	 -2.7201	 -0.1749	     nan	  0.0000
713.5000	201.5000	 -2.8479	 -0.4310	     nan	  0.0000
716.5000	201.5000	 -3.1706	 -0.2341	     nan	  0.0000
719.5000	201.5000	 -3.0488	  0.0035	     nan	  0.0000
722.5000	201.5000	 -2.9281	  0.1952	     nan	  0.0000
725.5000	201.5000	 -2.9716	  0.2310	     nan	  0.0000
728.5000	201.5000	 -3.0328	  0.1579	     nan	  0.0000
731.5000	201.5000	 -3.0359	  0.0946	     nan	  0.0000
734.5000	201.5000	 -2.9832	  0.1378	     nan	  0.0000
737.5000	201.5000	 -2.8721	  0.3389	     nan	  0.0000
740.5000	201.5000	 -2.9463	  0.4678	     nan	  0.0000
743.5000	201.5000	 -3.0861	  0.3794	     nan	  0.0000
746.5000	201.5000	 -3.0982	  0.3308	     nan	  0.0000
749.5000	201.5000	 -3.0263	  0.3492	     nan	  0.0000
752.5000	201.5000	 -2.8376	  0.4461	     nan	  0.0000
755.5000	201.5000	 -2.8082	  0.4099	     nan	  0.0000
758.5000	201.5000	 -2.7895	  0.2538	     nan	  0.0000
761.5000	201.5000	 -2.6317	  0.2142	     nan	  0.0000
764.5000	201.5000	 -2.3838	  0.2222	     nan	  0.0000
767.5000	201.5000	 -2.4314	  0.2877	     nan	  0.0000
770.5000	201.5000	 -2.4830	  0.3354	     nan	  0.0000
773.5000	201.5000	 -2.2509	  0.4628	     nan	  0.0000
776.5000	201.5000	 -1.7537	  0.4137	     nan	  0.0000
779.5000	201.5000	 -1.5754	  0.2099	     nan	  0.0000
782.5000	201.5000	 -1.8257	 -0.0379	     nan	  0.0000
785.5000	201.5000	 -1.8862	  0.0882	     nan	  0.0000
788.5000	201.5000	 -1.8510	  0.0800	     nan	  0.0000
791.5000	201.5000	 -1.9152	 -0.0866	     nan	  0.0000
794.5000	201.5000	 -2.6869	 -0.4957	     nan	  0.0000
797.5000	201.5000	 -2.8911	 -0.5592	     nan	  0.0000
800.5000	201.5000	 -2.5689	 -0.3451	     nan	  0.0000
803.5000	201.5000	 -2.1193	 -0.1768	     nan	  0.0000
806.5000	201.5000	 -2.1081	 -0.1571	     nan	  0.0000
809.5000	201.5000	 -2.2151	 -0.2533	     nan	  0.0000
812.5000	201.5000	 -2.0014	 -0.2099	     nan	  0.0000
815.5000	201.5000	 -1.7677	 -0.2134	     nan	  0.0000
818.5000	201.5000	 -1.5582	  0.1809	     nan	  0.0000
821.5000	201.5000	 -1.6630	  0.3137	     nan	  0.0000
824.5000	201.5000	 -1.8368	  0.4026	     nan	  0.0000
827.5000	201.5000	 -2.0452	  0.4202	     nan	  0.0000
830.5000	201.5000	 -2.0676	  0.3374	     nan	  0.0000
833.5000	201.5000	 -2.1054	  0.2648	     nan	  0.0000
836.5000	201.5000	 -2.2580	  0.0948	     nan	  0.0000
839.5000	201.5000	 -2.2757	  0.0435	     nan	  0.0000
842.5000	201.5000	 -2.0894	  0.1514	     nan	  0.0000
845.5000	201.5000	 -1.9569	  0.2098	     nan	  0.0000
848.5000	201.5000	 -1.8184	  0.1890	     nan	  0.0000
851.5000	201.5000	 -1.7771	  0.1971	     nan	  0.0000
854.5000	201.5000	 -1.7889	  0.1946	     nan	  0.0000
857.5000	201.5000	 -1.7930	  0.1468	     nan	  0.0000
860.5000	201.5000	 -1.8819	  0.1627	     nan	  0.0000
863.5000	201.5000	 -2.1054	  0.1753	     nan	  0.0000
866.5000	201.5000	 -2.1180	  0.1588	     nan	  0.0000
869.5000	201.5000	 -2.0470	  0.1175	     nan	  0.0000
872.5000	201.5000	 -1.9545	  0.0466	     nan	  0.0000
875.5000	201.5000	 -2.0606	  0.0836	     nan	  0.0000
878.5000	201.5000	 -2.1631	  0.1961	     nan	  0.0000
881.5000	201.5000	 -2.0733	  0.1345	     nan	  0.0000
884.5000	201.5000	 -1.9570	  0.1113	     nan	  0.0000
887.5000	201.5000	 -1.8770	  0.1172	     nan	  0.0000
890.5000	201.5000	 -1.9676	  0.0802	     nan	  0.0000
893.5000	201.5000	 -1.9929	  0.0658	     nan	  0.0000
896.5000	201.5000	 -1.9952	  0.0903	     nan	  0.0000
899.5000	201.5000	 -1.9947	  0.1967	     nan	  0.0000
902.5000	201.5000	 -1.9997	  0.2737	     nan	  0.0000
905.5000	201.5000	 -1.9791	  0.2465	     nan	  0.0000
908.5000	201.5000	 -1.9656	  0.1046	     nan	  0.0000
911.5000	201.5000	 -1.9696	  0.0635	     nan	  0.0000
914.5000	201.5000	 -1.9776	  0.1113	     nan	  0.0000
917.5000	201.5000	 -2.0045	  0.1100	     nan	  0.0000
920.5000	201.5000	 -2.0266	  0.0601	     nan	  0.0000
923.5000	201.5000	 -2.0236	 -0.0153	     nan	  0.0000
926.5000	201.5000	 -2.0437	  0.0230	     nan	  0.0000
929.5000	201.5000	 -2.1355	  0.0610	     nan	  0.0000
932.5000	201.5000	 -2.3408	  0.1081	     nan	  0.0000
935.5000	201.5000	 -2.2144	  0.1789	     nan	  0.0000
938.5000	201.5000	 -2.1328	  0.2028	     nan	  0.0000
941.5000	201.5000	 -2.0665	  0.2084	     nan	  0.0000
944.5000	201.5000	 -2.0567	  0.1988	     nan	  0.0000
947.5000	201.5000	 -2.0356	  0.1733	     nan	  0.0000
950.5000	201.5000	 -2.0574	  0.1313	     nan	  0.0000
953.5000	201.5000	 -2.0526	  0.0891	     nan	  0.0000
956.5000	201.5000	 -1.9681	  0.0344	     nan	  0.0000
959.5000	201.5000	 -1.9181	  0.1441	     nan	  0.0000
962.5000	201.5000	 -1.9601	  0.1397	     nan	  0.0000
965.5000	201.5000	 -1.9934	  0.0928	     nan	  0.0000
968.5000	201.5000	 -2.0028	  0.0463	     nan	  0.0000
971.5000	201.5000	 -1.9767	  0.0151	     nan	  0.0000
974.5000	201.5000	 -1.9364	  0.0273	     nan	  0.0000
977.5000	201.5000	 -1.9701	  0.0511	     nan	  0.0000
980.5000	201.5000	 -2.0386	 -0.0195	     nan	  0.0000
983.5000	201.5000	 -2.1257	 -0.0939	     nan	  0.0000
986.5000	201.5000	 -2.1411	 -0.1194	     nan	  0.0000
989.5000	201.5000	 -2.0788	 -0.0393	     nan	  0.0000
992.5000	201.5000	 -2.0354	  0.0865	     nan	  0.0000
995.5000	201.5000	 -2.0665	  0.0885	     nan	  0.0000
998.5000	201.5000	 -2.0880	  0.0551	     nan	  0.0000
1001.5000	201.5000	 -2.0409	 -0.0020	     nan	  0.0000
1004.5000	201.5000	 -1.9769	  0.1881	     nan	  0.0000
1007.5000	201.5000	 -1.7876	  0.6244	     nan	  0.0000
1010.5000	201.5000	 -1.8885	  0.3879	     nan	  0.0000
1013.5000	201.5000	 -1.9136	  0.1152	     nan	  0.0000
1016.5000	201.5000	 -2.0685	  0.0034	     nan	  0.0000
1019.5000	201.5000	 -2.1620	  0.0399	     nan	  0.0000
  2.5000	204.5000	 -0.9735	 -0.2382	     nan	  0.0000
  5.5000	204.5000	 -1.1070	  0.1899	     nan	  0.0000
  8.5000	204.5000	 -1.2034	  0.4695	     nan	  0.0000
 11.5000	204.5000	 -1.2093	  0.2373	     nan	  0.0000
 14.5000	204.5000	 -1.1469	  0.0883	     nan	  0.0000
 17.5000	204.5000	 -1.0682	 -0.1555	     nan	  0.0000
 20.5000	204.5000	 -1.0249	 -0.2799	     nan	  0.0000
 23.5000	204.5000	 -1.0449	 -0.3311	     nan	  0.0000
 26.5000	204.5000	 -1.0871	 -0.3142	     nan	  0.0000
 29.5000	204.5000	 -1.1114	 -0.3206	     nan	  0.0000
 32.5000	204.5000	 -1.0933	 -0.2359	     nan	  0.0000
 35.5000	204.5000	 -1.0715	 -0.0216	     nan	  0.0000
 38.5000	204.5000	 -1.0899	 -0.0397	     nan	  0.0000
 41.5000	204.5000	 -1.3480	  0.1905	     nan	  0.0000
 44.5000	204.5000	 -1.9217	  0.8073	     nan	  0.0000
 47.5000	204.5000	 -1.6146	  0.1336	     nan	  0.0000
 50.5000	204.5000	 -1.3476	 -0.3409	     nan	  0.0000
 53.5000	204.5000	 -1.1825	 -0.0900	     nan	  0.0000
 56.5000	204.5000	 -0.9106	  0.9118	     nan	  0.0000
 59.5000	204.5000	 -1.1538	  1.4692	     nan	  0.0000
 62.5000	204.5000	 -1.3145	  0.5875	     nan	  0.0000
 65.5000	204.5000	 -1.4259	 -0.2067	     nan	  0.0000
 68.5000	204.5000	 -1.4646	 -0.3136	     nan	  0.0000
 71.5000	204.5000	 -1.8270	 -0.2211	     nan	  0.0000
 74.5000	204.5000	 -2.2109	 -0.0193	     nan	  0.0000
 77.5000	204.5000	 -2.2694	  0.0505	     nan	  0.0000
 80.5000	204.5000	 -2.2146	  0.0857	     nan	  0.0000
 83.5000	204.5000	 -2.2468	  0.1838	     nan	  0.0000
 86.5000	204.5000	 -2.1707	  0.1328	     nan	  0.0000
 89.5000	204.5000	 -2.0645	 -0.2123	     nan	  0.0000
 92.5000	204.5000	 -2.0280	 -0.4400	     nan	  0.0000
 95.5000	204.5000	 -2.0651	 -0.4638	     nan	  0.0000
 98.5000	204.5000	 -2.0698	 -0.3128	     nan	  0.0000
101.5000	204.5000	 -2.0842	 -0.1724	     nan	  0.0000
104.5000	204.5000	 -1.9503	 -0.1368	     nan	  0.0000
107.5000	204.5000	 -1.8380	  0.0608	     nan	  0.0000
110.5000	204.5000	 -2.0006	  0.2985	     nan	  0.0000
113.5000	204.5000	 -2.1367	  0.0094	     nan	  0.0000
116.5000	204.5000	 -2.3108	 -0.3942	     nan	  0.0000
119.5000	204.5000	 -2.4323	 -0.5543	     nan	  0.0000
122.5000	204.5000	 -2.4156	 -0.5441	     nan	  0.0000
125.5000	204.5000	 -2.3469	 -0.4293	     nan	  0.0000
128.5000	204.5000	 -2.3093	 -0.3327	     nan	  0.0000
131.5000	204.5000	 -2.2196	 -0.2807	     nan	  0.0000
134.5000	204.5000	 -2.2360	 -0.3603	     nan	  0.0000
137.5000	204.5000	 -2.1739	 -0.3637	     nan	  0.0000
140.5000	204.5000	 -2.1230	 -0.3348	     nan	  0.0000
143.5000	204.5000	 -2.1233	 -0.3580	     nan	  0.0000
146.5000	204.5000	 -2.2182	 -0.3898	     nan	  0.0000
149.5000	204.5000	 -2.2456	 -0.3983	     nan	  0.0000
152.5000	204.5000	 -2.2384	 -0.3347	     nan	  0.0000
155.5000	204.5000	 -2.1367	 -0.1434	     nan	  0.0000
158.5000	204.5000	 -1.8061	  0.2311	     nan	  0.0000
161.5000	204.5000	 -1.7531	  0.2531	     nan	  0.0000
164.5000	204.5000	 -1.9639	 -0.0202	     nan	  0.0000
167.5000	204.5000	 -2.0036	 -0.1288	     nan	  0.0000
170.5000	204.5000	 -1.9557	 -0.2872	     nan	  0.0000
173.5000	204.5000	 -1.9786	 -0.4618	     nan	  0.0000
